省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
北京市,朝阳区,朝阳区,北京城建,北京城建投资发展股份有限公司,不动产投资开发,708110,78067,11.00%,北京城建(600266),,北京市海淀区大柳树富海中心2号楼19层,北京市朝阳区北土城西路11号城建开发大厦,www.bucid.com,1999-2-3
北京市,朝阳区,朝阳区,安迪苏,蓝星安迪苏股份有限公司,生物科技,761762,160052,21.00%,安迪苏(600299),,北京市海淀区花园东路30号花园饭店6201室,北京市朝阳区北土城西路9号六楼,www.bluestar-adisseo.com,2000-4-20
北京市,朝阳区,朝阳区,农发种业,中农发种业集团股份有限公司,农业与渔业,234475,-7028,-3.00%,农发种业(600313),,北京市西城区阜城门外大街甲28号京润大厦12层,北京市朝阳区东三环北路16号全国农业展览馆文化产业楼(2层),www.znfzy.com,2001-1-19
北京市,朝阳区,朝阳区,中航电子,中航航空电子系统股份有限公司,航空航天,403574,16181,4.00%,中航电子(600372),,北京市北京经济技术开发区经海二路29号院8号楼,北京市朝阳区曙光西里甲5号院20号楼第八、九层,www.changheauto.com,2001-7-6
北京市,朝阳区,朝阳区,京能电力,北京京能电力股份有限公司,电力（IV）,835972,-1530,-0.20%,京能电力(600578),,北京市石景山区广宁路10号,北京市朝阳区八里庄陈家林9号华腾世纪总部公园G座,www.jnrd.com.cn,2002-5-10
北京市,朝阳区,朝阳区,天地科技,天地科技股份有限公司,工业机械,897653,78241,8.70%,天地科技(600582),,北京市朝阳区和平街青年沟路5号,北京市朝阳区和平里青年沟东路5号天地大厦6层,www.tdtec.com,2002-5-15
北京市,朝阳区,朝阳区,电子城,北京电子城投资开发股份有限公司,不动产投资开发,72839,25045,34.40%,电子城(600658),,北京市朝阳区酒仙桥北路甲10号院205号楼6层,北京市朝阳区酒仙桥北路甲10号院205楼6层（电子城IT产业园B5楼6层）,www.cwtech.com.cn,1993-5-24
北京市,朝阳区,朝阳区,石化油服,中石化石油工程技术服务股份有限公司,通用化工品,3002696,-308713,-10.30%,石化油服(600871),,北京市朝阳区朝阳门北大街22号,北京市朝阳区吉市口路9号,ssc.sinopec.com,1995-4-11
北京市,朝阳区,朝阳区,北辰实业,北京北辰实业股份有限公司,不动产投资开发,1010487,123486,12.20%,北辰实业(601588),,北京市朝阳区北辰东路8号,北京市朝阳区北辰东路8号汇欣大厦A座707,www.beijingns.com.cn,2006-10-16
北京市,朝阳区,朝阳区,中国中冶,中国冶金科工股份有限公司,建筑施工,15080106,510727,3.40%,中国中冶(601618),,北京市朝阳区曙光西里28号中冶大厦,北京市朝阳区曙光西里28号中冶大厦（境内）、香港湾仔港湾道1号会展广场办公大楼32楼3,www.mccchina.com,2009-9-21
北京市,朝阳区,朝阳区,中国建筑,中国建筑股份有限公司,建筑施工,77089943,4427295,5.70%,中国建筑(601668),,北京市朝阳区安定路5号院3号楼,北京市朝阳区安定路5号院3号楼中建财富国际中心,www.cscec.com,2009-7-29
北京市,朝阳区,朝阳区,际华集团,际华集团股份有限公司,服装与服饰,1876935,1346,0.10%,际华集团(601718),,北京市丰台区南四环西路188号十五区6号,北京市朝阳区东三环中路7号财富中心写字楼A座27层,www.jihuachina.com,2010-8-16
北京市,朝阳区,朝阳区,中煤能源,中国中煤能源股份有限公司,煤炭开采,5979309,568081,9.50%,中煤能源(601898),,北京市朝阳区黄寺大街1号,北京市朝阳区黄寺大街1号,www.chinacoalenergy.com,2008-2-1
北京市,朝阳区,朝阳区,人民网,人民网股份有限公司,互联网,91479,2506,2.70%,人民网(603000),,北京市西城区新街口外大街28号B座234号,北京市朝阳区金台西路2号,www.people.com.cn,2012-4-27
北京市,朝阳区,朝阳区,大豪科技,北京大豪科技股份有限公司,计算机硬件,77414,34082,44.00%,大豪科技(603025),,北京市朝阳区酒仙桥东路1号,北京市朝阳区酒仙桥东路1号,www.dahaobj.com,2015-4-22
北京市,朝阳区,朝阳区,国检集团,中国建材检验认证集团股份有限公司,建筑与材料（II）,52577,13217,25.10%,国检集团(603060),,北京市朝阳区管庄东里1号科研生产区南楼,北京市朝阳区管庄东里1号科研生产区南楼,www.ctc.ac.cn,2016-11-9
北京市,朝阳区,朝阳区,掌阅科技,掌阅科技股份有限公司,互联网,122963,10768,8.80%,掌阅科技(603533),,北京市朝阳区东三环中路39号建外SOHO23号楼（南办公楼）20层2307,北京市朝阳区东三环中路39号建外SOHO23号楼（南办公楼）20层2307,www.zhangyue.com,2017-9-21
北京市,朝阳区,朝阳区,长久物流,北京长久物流股份有限公司,运输服务,337452,27103,8.00%,长久物流(603569),,北京市顺义区南彩镇彩祥东路3号,北京市朝阳区东三环北路霞光里18 号佳程广场B 座7 层,www.changjiulogistics.com.cn,2016-8-10
北京市,朝阳区,朝阳区,引力传媒,引力传媒股份有限公司,互联网,149827,3853,2.60%,引力传媒(603598),,北京市海淀区阜外亮甲店1号中水园乙3号楼105室,北京市朝阳区西大望路甲12号2、4号楼五层,www.yinlimedia.com,2015-5-27
北京市,朝阳区,朝阳区,广宇发展,天津广宇发展股份有限公司,不动产投资开发,291875,33168,11.40%,广宇发展(000537),,天津经济技术开发区第三大街16号泰达中心,北京市朝阳区朝外大街5号10层,www.gyfz000537.com,1993-12-10
北京市,朝阳区,朝阳区,中体产业,中体产业集团股份有限公司,不动产投资开发,68588,3034,4.40%,中体产业(600158),,天津市新技术产业园区武清开发区三号路,北京市朝阳区朝外大街225号,www.csig158.com,1998-3-27
北京市,朝阳区,朝阳区,黑牛食品,黑牛食品股份有限公司,饮料,2044,-6116,-299.30%,黑牛食品(002387),,广东省汕头市金平区岐山北工业片区02-02号,北京市朝阳区东三环北路辛2号迪阳大厦606单元,www.blackcow.cn,2010-4-13
北京市,朝阳区,朝阳区,金洲慈航,金洲慈航集团股份有限公司,服装与服饰,712058,96170,13.50%,金洲慈航(000587),,黑龙江省伊春市伊春区青山西路118号,北京市朝阳区建国路91号金地中心A座30层,www.goldzb.com,1996-4-25
北京市,朝阳区,朝阳区,金鸿控股,金鸿控股集团股份有限公司,管道输送,231017,25208,10.90%,金鸿控股(000669),,吉林省吉林市高新区恒山西路108号,北京市朝阳区安华西里二区18号楼二层,www.000669.com,1996-12-10
北京市,朝阳区,朝阳区,融钰集团,融钰集团股份有限公司,电子电气组件与设备,9963,2409,24.20%,融钰集团(002622),,吉林省吉林市船营区迎宾大路98号,北京市朝阳区建国门外大街乙18号IFC大厦A座36层,www.royalholding.cn,2011-10-18
北京市,朝阳区,朝阳区,海航投资,海航投资集团股份有限公司,不动产投资开发,14936,1030,6.90%,海航投资(000616),,辽宁省大连市中山区长江路123号长江写字楼2129,北京市朝阳区建国路108号海航实业大厦16层,www.hnainvestment.com,1996-11-8
北京市,朝阳区,朝阳区,万方发展,万方城镇投资发展股份有限公司,综合工业,12551,4110,32.70%,万方发展(000638),,辽宁省沈阳市和平区中华路126号,北京市朝阳区曙光西里甲1号第三置业大厦A座30层,www.vanfund.cn,1996-11-26
北京市,朝阳区,朝阳区,国电电力,国电电力发展股份有限公司,电力（IV）,4428192,387896,8.80%,国电电力(600795),,辽宁省大连经济技术开发区黄海西路4号,北京市朝阳区安慧北里安园19号楼,www.600795.com.cn,1997-3-18
北京市,朝阳区,朝阳区,华夏幸福,华夏幸福基业股份有限公司,不动产投资开发,3088987,946804,30.70%,华夏幸福(600340),,河北省固安县京开路西侧三号路北侧一号,北京市朝阳区东三环北路霞光里18号佳程广场A座7层,www.cfldcn.com,2003-12-30
北京市,朝阳区,朝阳区,百川能源,百川能源股份有限公司,燃气供应,154368,51680,33.50%,百川能源(600681),,湖北省武汉市汉阳区阳新路特一号,北京市朝阳区建国门外大街甲6号中环世贸中心C座6层601,www.winowner.com,1993-10-18
北京市,朝阳区,朝阳区,庞大集团,庞大汽贸集团股份有限公司,专业零售,5084233,42726,0.80%,庞大集团(601258),,河北省唐山市滦县火车站东一公里处,北京市朝阳区五环外王四营乡黄厂路甲3号庞大双龙培训中心四楼,www.pdqmjt.com,2011-4-28
北京市,朝阳区,朝阳区,科达股份,科达集团股份有限公司,互联网,647578,41199,6.40%,科达股份(600986),,山东省东营市府前大街65号,北京市朝阳区建国门外大街甲8号IFC大厦（北京国际财源中心）B座3306室,www.keda-group.com,2004-4-26
北京市,朝阳区,朝阳区,凯撒旅游,海航凯撒旅游集团股份有限公司,商业辅助服务,624007,45617,7.30%,凯撒旅游(000796),,陕西省宝鸡市渭滨区经二路155号,北京市朝阳区东三环北路乙2号海南航空大厦A座17层,www.yijituan.com,1997-7-3
北京市,朝阳区,朝阳区,德展健康,德展大健康股份有限公司,制药,136237,74573,54.70%,德展健康(000813),,新疆维吾尔族自治区乌鲁木齐市新市区四平路2288号创新广场B座20层2002室,北京市朝阳区工体东路乙2号美林大厦10层,www.chinatianshan.com,1998-5-19
北京市,朝阳区,朝阳区,天首发展,内蒙古天首科技发展股份有限公司,服装与服饰,3705,-947,-25.60%,天首发展(000611),,内蒙古自治区包头市青山区钢铁大街7号正翔国际广场B6号楼,北京市朝阳区朝外大街16号中国人寿大厦11层,--,1996-10-8
北京市,朝阳区,朝阳区,银泰资源,银泰资源股份有限公司,有色金属,94495,37406,39.60%,银泰资源(000975),,内蒙古自治区锡林郭勒盟西乌珠穆沁旗巴拉嘎尔高勒镇哈拉图街,北京市朝阳区建国门外大街2号银泰中心C座51层5103/5104单元,--,2000-6-8
北京市,朝阳区,朝阳区,福瑞股份,内蒙古福瑞医疗科技股份有限公司,制药,58318,9272,15.90%,福瑞股份(300049),,内蒙古自治区乌兰察布盟集宁市解放路103号,北京市朝阳区新源里16号琨莎中心2座7层,www.fu-rui.com,2010-1-20
北京市,朝阳区,朝阳区,亿利洁能,亿利洁能股份有限公司,通用化工品,1186734,51674,4.40%,亿利洁能(600277),,内蒙古自治区鄂尔多斯市东胜区鄂尔多斯西街亿利大厦二层30号,北京市朝阳区光华路15号亿利生态广场一号楼10层,www.elion.cn,2000-7-25
北京市,朝阳区,朝阳区,印纪传媒,印纪娱乐传媒股份有限公司,商业辅助服务,121728,40436,33.20%,印纪传媒(002143),,四川省遂宁市滨江南路666号,北京市朝阳区朝外大街26号A座25层,www.d-m-g.com,2007-7-20
北京市,朝阳区,朝阳区,中航机电,中航工业机电系统股份有限公司,航空航天,598312,30548,5.10%,中航机电(002013),,湖北省襄阳市高新区追日路8号,北京市朝阳区三元桥曙光西里甲5号院,www.avicem.com,2004-7-5
北京市,朝阳区,朝阳区,视觉中国,视觉(中国)文化发展股份有限公司,广播与娱乐,57968,20031,34.60%,视觉中国(000681),,江苏省常州市武进区武进经济开发区绿杨路2号,北京市朝阳区酒仙桥路10号院恒通国际商务园B5/B8,www.chinafareast.com,1997-1-21
北京市,朝阳区,朝阳区,中泰桥梁,江苏中泰桥梁钢构股份有限公司,建筑施工,44907,-7513,-16.70%,中泰桥梁(002659),,江苏省江阴-靖江工业园区同康路15号,北京市朝阳区安立路30号仰山公园5号楼,www.jszt.net.cn,2012-3-9
北京市,朝阳区,朝阳区,朗新科技,朗新科技股份有限公司,计算机服务,21159,-1820,-8.60%,朗新科技(300682),,江苏省无锡新吴区净慧东道90号无锡软件园天鹅座B栋10、11楼,北京市朝阳区北辰东路8号院北辰时代大厦1801室,www.longshine.com,2017-8-1
北京市,朝阳区,朝阳区,中材国际,中国中材国际工程股份有限公司,建筑施工,1328743,84355,6.30%,中材国际(600970),,江苏省南京市江宁开发区临淮街32号,北京市朝阳区望京北路16号中材国际大厦,www.sinoma.com.cn,2005-4-12
北京市,朝阳区,朝阳区,慈文传媒,慈文传媒股份有限公司,广播与娱乐,56224,15245,27.10%,慈文传媒(002343),,浙江省嘉兴市昌盛南路36号嘉兴智慧产业创新园智慧大厦B座1001室,北京市朝阳区崔各庄南皋路129号塑三文化创意产业园B6,www.ciwen.com.cn,2010-1-26
北京市,朝阳区,朝阳区,完美世界,完美世界股份有限公司,互联网,552427,98884,17.90%,完美世界(002624),,浙江省湖州市德清县钟管镇龙山路117号,北京市朝阳区北苑路86号完美世界大厦19层,www.pwrd.com,2011-10-28
北京市,朝阳区,朝阳区,华谊兄弟,华谊兄弟传媒股份有限公司,广播与娱乐,241930,73014,30.20%,华谊兄弟(300027),,浙江省东阳市横店影视产业实验区C1001,北京市朝阳区朝阳门外大街18号丰联广场A座908室,www.huayimedia.com,2009-10-30
北京市,朝阳区,朝阳区,京投发展,京投发展股份有限公司,不动产投资开发,224766,26611,11.80%,京投发展(600683),,浙江省宁波市中山东路238号,北京市朝阳区建国门外大街2号银泰中心C座17层,www.600683.com,1993-10-25
北京市,朝阳区,朝阳区,中弘股份,中弘控股股份有限公司,不动产投资开发,284240,16644,5.90%,中弘股份(000979),,安徽省宿州市浍水路271号,北京市朝阳区朝阳北路五里桥一街非中心1号院32号楼,www.zhonghongholdings.com,2000-6-16
