省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
湖南省,常德市,武陵区,大湖股份,大湖水殖股份有限公司,农业与渔业,63485,949,1.50%,大湖股份(600257),,湖南省常德市建设东路348号泓鑫桃林6号楼,湖南省常德市建设东路348号泓鑫桃林6号楼,www.dhszgf.com,2000-6-12
湖南省,长沙市,望城区,梦洁股份,湖南梦洁家纺股份有限公司,服装与服饰,118928,10006,8.40%,梦洁股份(002397),,湖南省长沙市高新技术产业开发区麓谷产业基地谷苑路168号,湖南省长沙市高新技术产业开发区麓谷产业基地谷苑路168号,www.mendale.com,2010-4-29
湖南省,长沙市,望城区,泰嘉股份,湖南泰嘉新材料科技股份有限公司,建材与构件,23203,4611,19.90%,泰嘉股份(002843),,湖南省长沙市望城经济技术开发区泰嘉路68号,湖南省望城经济开发区泰嘉路68号,www.bichamp.com,2017-1-20
湖南省,长沙市,望城区,湘邮科技,湖南湘邮科技股份有限公司,计算机服务,16624,220,1.30%,湘邮科技(600476),,湖南省长沙市高新技术产业开发区麓谷基地玉兰路2号,湖南省长沙市高新技术产业开发区麓谷基地玉兰路2号,www.copote.com,2003-12-10
湖南省,长沙市,望城区,科力远,湖南科力远新能源股份有限公司,电子电气组件与设备,112815,-11907,-10.60%,科力远(600478),,湖南省长沙市高新技术产业开发区麓谷桐梓坡西路348号,湖南省长沙市高新技术产业开发区麓谷桐梓坡西路348号,www.corun.com,2003-9-18
湖南省,长沙市,望城区,长高集团,湖南长高高压开关集团股份公司,电子电气组件与设备,99420,9364,9.40%,长高集团(002452),,湖南省长沙市望城经济技术开发区金星北路三段393号,湖南省高科技食品工业基地金星大道西侧,www.gykg.cn,2010-7-20
湖南省,株洲市,天元区,唐人神,唐人神集团股份有限公司,农业与渔业,1035391,31107,3.00%,唐人神(002567),,湖南省株洲市国家高新技术产业开发区栗雨工业园,湖南省株洲市国家高新技术产业开发区栗雨工业园,www.tangrenshen.com.cn,2011-3-25
湖南省,株洲市,天元区,时代新材,株洲时代新材料科技股份有限公司,特种化工品,798549,3504,0.40%,时代新材(600458),,湖南省株洲市高新技术开发区黄河南路,湖南省株洲市天元区海天路18号,www.trp.com.cn,2002-12-19
湖南省,株洲市,天元区,千金药业,株洲千金药业股份有限公司,制药,228033,14080,6.20%,千金药业(600479),,湖南省株洲市天元区株洲大道801号,湖南省株洲市天元区株洲大道801号,www.cnqjyy.com,2004-3-12
湖南省,长沙市,天心区,南华生物,南华生物医药股份有限公司,出版业,1761,-2308,-131.10%,南华生物(000504),,湖南省长沙市天心区城南西路3号财信大厦13楼,湖南省长沙市天心区城南西路3号财信大厦13楼,www.nhbiogroup.com,1992-12-8
湖南省,长沙市,天心区,湖南投资,湖南投资集团股份有限公司,运输服务,90570,18166,20.10%,湖南投资(000548),,湖南省长沙市天心区芙蓉中路508号之三君逸康年大酒店十二楼,湖南省长沙市天心区芙蓉中路508号之三君逸康年大酒店十二楼,www.hntz.com.cn,1993-12-20
湖南省,长沙市,天心区,湖南发展,湖南发展集团股份有限公司,电力（IV）,20771,11507,55.40%,湖南发展(000722),,湖南省长沙市天心区芙蓉中路三段142号光大发展大厦2708,湖南省长沙市天心区芙蓉中路三段142号B座光大发展大厦第27楼,www.hnfzgf.com,1997-5-22
湖南省,长沙市,天心区,现代投资,现代投资股份有限公司,运输服务,764358,84246,11.00%,现代投资(000900),,湖南省长沙市天心区芙蓉南路二段128号现代广场,湖南省长沙市天心区芙蓉南路二段128号现代广场,www.xdtz.net,1999-1-28
湖南省,长沙市,天心区,*ST华菱,湖南华菱钢铁股份有限公司,钢铁,5608625,333353,5.90%,*ST华菱(000932),,湖南省长沙市天心区湘府西路222号华菱园主楼,湖南省长沙市天心区湘府西路222号华菱园主楼,www.valin.cn,1999-8-3
湖南省,长沙市,天心区,中广天择,中广天择传媒股份有限公司,传媒（II）,27939,5444,19.50%,中广天择(603721),,湖南省长沙市天心区芙蓉中路二段188号新世纪体育文化中心网球俱乐部101,湖南省长沙市天心区芙蓉中路二段188号新世纪体育文化中心网球俱乐部101,www.tvzone.cn,2017-8-11
湖南省,常德市,桃源县,佳沃股份,佳沃农业开发股份有限公司,农业与渔业,16428,-450,-2.70%,佳沃股份(300268),,湖南省常德市桃源县陬市镇桂花路1号,湖南省常德市桃源县陬市镇桂花路1号,www.wanfushk.com,2011-9-27
湖南省,郴州市,苏仙区,高斯贝尔,高斯贝尔数码科技股份有限公司,通讯设备,75673,526,0.70%,高斯贝尔(002848),,湖南省郴州市苏仙区观山洞街道高斯贝尔产业园,湖南省郴州市苏仙区观山洞街道高斯贝尔产业园,www.gospell.com,2017-2-13
湖南省,永州市,双牌县,南岭民爆,湖南南岭民用爆破器材股份有限公司,特种化工品,214270,3820,1.80%,南岭民爆(002096),,湖南省永州市双牌县泷泊镇双北路6号,湖南省永州市双牌县泷泊镇双北路6号,www.hnnlmb.com,2006-12-22
湖南省,株洲市,石峰区,天桥起重,株洲天桥起重机股份有限公司,工业机械,77449,9537,12.30%,天桥起重(002523),,湖南省株洲市石峰区田心北门,湖南省株洲市石峰区田心北门,www.tqcc.cn,2010-12-10
湖南省,株洲市,石峰区,株冶集团,株洲冶炼集团股份有限公司,有色金属,1010029,2883,0.30%,株冶集团(600961),,湖南省株洲市天元区渌江路10号,湖南省株洲市石峰区清水塘,www.torchcn.com,2004-8-30
湖南省,永州市,祁阳县,科力尔,湖南科力尔电机股份有限公司,电子电气组件与设备,43177,5746,13.30%,科力尔(002892),,湖南省祁阳县黎家坪镇南正北路49号,湖南省祁阳县黎家坪镇南正北路49号,www.kelimotor.com,2017-8-17
湖南省,长沙市,宁乡县,加加食品,加加食品集团股份有限公司,食品生产（IV）,135889,16150,11.90%,加加食品(002650),,湖南省长沙市宁乡县经济技术开发区站前路,湖南省长沙市国家级宁乡经济技术开发区三环北路与谐园路交汇处,www.jiajiagroup.com,2012-1-6
湖南省,长沙市,宁乡县,楚天科技,楚天科技股份有限公司,医疗设备,86491,11398,13.20%,楚天科技(300358),,湖南省长沙市宁乡县玉潭镇新康路1号,湖南省长沙市宁乡县玉潭镇新康路1号,www.truking.cn,2014-1-21
湖南省,益阳市,南县,克明面业,克明面业股份有限公司,食品生产（IV）,159790,11548,7.20%,克明面业(002661),,湖南省南县兴盛大道工业园1号,湖南省南县兴盛大道工业园1号,www.kemen.net.cn,2012-3-16
湖南省,岳阳市,汨罗市,正虹科技,湖南正虹科技发展股份有限公司,农业与渔业,97067,1083,1.10%,正虹科技(000702),,湖南省岳阳市屈原管理区营田镇,湖南省岳阳市屈原管理区营田镇正虹科技大楼,www.chinazhjt.com.cn,1997-3-18
湖南省,长沙市,浏阳市,永清环保,永清环保股份有限公司,综合公共事业,87244,9699,11.10%,永清环保(300187),,湖南省长沙市浏阳市国家生物医药产业基地(319国道旁),湖南省长沙市国家生物医药园(319国道旁),www.yonker.com.cn,2011-3-8
