省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
安徽省,合肥市,庐阳区,志邦股份,志邦厨柜股份有限公司,家具,148479,18536,12.50%,志邦股份(603801),,安徽省合肥市庐阳工业区连水路19号,安徽省合肥市庐阳工业区连水路19号,www.zbom.com,2017-6-30
安徽省,合肥市,庐江县,安德利,安徽安德利百货股份有限公司,百货零售,125294,2926,2.30%,安德利(603031),,安徽省庐江县文明中路1号,安徽省合肥市庐江县文明中路1号,www.sinoadl.com,2016-8-22
安徽省,合肥市,高新区,国风塑业,安徽国风塑业股份有限公司,特种化工品,82235,-3182,-3.90%,国风塑业(000859),,安徽省合肥市国家高新技术产业开发区天智路36号,安徽省合肥市高新区长宁大道与铭传路交口,www.guofeng.com,1998-11-19
安徽省,合肥市,高新区,皖通科技,安徽皖通科技股份有限公司,软件,68143,7967,11.70%,皖通科技(002331),,安徽省合肥市高新区皖水路589号,安徽省合肥市高新区皖水路589号,www.wantong-tech.net,2010-1-6
安徽省,合肥市,高新区,荃银高科,安徽荃银高科种业股份有限公司,农业与渔业,27731,-4081,-14.70%,荃银高科(300087),,安徽省合肥市高新区创新大道98号,安徽省合肥市高新区创新大道98号,www.winallseed.com,2010-5-26
安徽省,合肥市,高新区,乐金健康,安徽乐金健康科技股份有限公司,耐用消费品,75691,5677,7.50%,乐金健康(300247),,安徽省合肥市长江西路669号AJ-9地块,安徽省合肥市高新区合欢路34号,www.saunaking.com.cn,2011-7-29
安徽省,合肥市,高新区,阳光电源,阳光电源股份有限公司,电子电气组件与设备,664164,82451,12.40%,阳光电源(300274),,安徽省合肥市高新区习友路1699号,安徽省合肥市高新区天湖路2号,www.sungrowpower.com,2011-11-2
安徽省,合肥市,高新区,欧普康视,欧普康视科技股份有限公司,医疗用品,22238,13427,60.40%,欧普康视(300595),,安徽省合肥市高新区梦园路7号,安徽省合肥市高新区梦园路7号,www.orthok.cn,2017-1-17
安徽省,合肥市,高新区,设计总院,安徽省交通规划设计研究总院股份有限公司,建筑施工,81650,20600,25.20%,设计总院(603357),,安徽省合肥市高新区香樟大道180号,安徽省合肥市高新区香樟大道180号,www.atcdi.com.cn,2017-8-1
安徽省,合肥市,巢湖市,富煌钢构,安徽富煌钢构股份有限公司,钢铁,192872,6456,3.30%,富煌钢构(002743),,安徽省巢湖市黄麓镇富煌工业园,安徽省巢湖市黄麓镇富煌工业园,www.fuhuang.cn,2015-2-17
安徽省,合肥市,巢湖市,皖维高新,安徽皖维高新材料股份有限公司,通用化工品,343236,13353,3.90%,皖维高新(600063),,安徽省巢湖市皖维路56号,安徽省巢湖市皖维路56号,www.wwgf.com.cn,1997-5-28
安徽省,合肥市,长丰县,鸿路钢构,安徽鸿路钢结构(集团)股份有限公司,建材与构件,349748,10970,3.10%,鸿路钢构(002541),,安徽省合肥市双凤工业区,安徽省合肥市双凤工业区,www.hong-lu.com,2011-1-18
安徽省,合肥市,包河区,丰原药业,安徽丰原药业股份有限公司,制药,179121,6870,3.80%,丰原药业(000153),,安徽省无为县北门外大街108号,安徽省合肥市包河工业区纬四路16号,www.bbcayy.com,2000-9-20
安徽省,合肥市,包河区,皖能电力,安徽皖能股份有限公司,电力（IV）,852196,8680,1.00%,皖能电力(000543),,安徽省合肥市马鞍山路76号,安徽省合肥市马鞍山路76号能源大厦7-10层,www.wenergy.cn,1993-12-20
安徽省,合肥市,包河区,安凯客车,安徽安凯汽车股份有限公司,商用运载工具与车辆,321727,-16771,-5.20%,安凯客车(000868),,安徽省合肥市葛淝路1号,安徽省合肥市葛淝路1号,www.ankai.com,1997-7-25
安徽省,合肥市,包河区,东华科技,东华工程科技股份有限公司,建筑施工,148594,11605,7.80%,东华科技(002140),,安徽省合肥市长江西路669号高新技术产业开发区内,安徽省合肥市望江东路70号,www.chinaecec.com,2007-7-12
安徽省,合肥市,包河区,皖新传媒,安徽新华传媒股份有限公司,出版业,643685,65154,10.10%,皖新传媒(601801),,安徽省合肥市包河区北京路8号,安徽省合肥市包河区北京路8号,www.ahsxhsd.com,2010-1-18
安徽省,合肥市,包河区,皖天然气,安徽省天然气开发股份有限公司,管道输送,188866,11407,6.00%,皖天然气(603689),,安徽省合肥市包河工业园大连路9号,安徽省合肥市包河工业园大连路9号,www.ahtrq.com,2017-1-10
安徽省,合肥市,包河区,常青股份,合肥常青机械股份有限公司,汽车与零配件（II）,133178,10642,8.00%,常青股份(603768),,安徽省合肥市东油路18号,安徽省合肥市东油路18号,www.hfcqjx.com,2017-3-24
